scheme_code,scheme_name,fund_house,scheme_category,raw_json,source_file,processed_timestamp
140613,Mahindra Manulife Low Duration Fund - Direct Plan -Growth,,,INF174V01267,fund_master.csv,2026-06-03T08:25:50Z
124282,Kotak FMP Series 120 (180 Days) - Direct Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
153377,Unifi Dynamic Asset Allocation Fund - Regular Growth,,,INF1MIY01023,fund_master.csv,2026-06-03T08:25:50Z
128587,L&T FMP Series X - Plan T (1500 days) - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122995,ICICI Prudential Savings Fund - Quarterly IDCW,,,INF109K016Z0,fund_master.csv,2026-06-03T08:25:50Z
143600,JM Money Market Fund - Weekly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
105693,DBS Chola Freedom Income -Short Term Fund-Weekly Dividend- Institutional Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
140614,Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
142109,Mahindra Manulife Mid Cap Fund - Regular Plan - Growth,,,INF174V01473,fund_master.csv,2026-06-03T08:25:50Z
153378,ICICI Prudential BSE Liquid Rate ETF - Growth,,,INF109K1A021,fund_master.csv,2026-06-03T08:25:50Z
128588,L&T FMP Series X - Plan T (1500 days) - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122996,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Direct Plan - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
140615,Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
143601,JM Money Market Fund - Bonus Option - Principal Units,,,,fund_master.csv,2026-06-03T08:25:50Z
124283,Kotak FMP Series 120 (180 Days) - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105694,HDFC FMP 181D May 2007 - Retail Plan Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128589,L&T FMP Series X - Plan T (1500 days) - Regular Plan - Dividend (Payout) Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153379,Mirae Asset BSE 200 Equal Weight ETF,,,INF769K01OA1,fund_master.csv,2026-06-03T08:25:50Z
142110,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,,,INF174V01507,fund_master.csv,2026-06-03T08:25:50Z
122998,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
140616,Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW,,,INF174V01259,fund_master.csv,2026-06-03T08:25:50Z
128590,Reliance Fixed Horizon Fund - XXVI- Series 5- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143602,JM Money Market Fund (Direct) - Fortnightly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124284,Kotak FMP Series 120 (180 Days) - Direct Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105695,HDFC FMP 181D May 2007 - Retail Plan Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142111,Franklin India Fixed Maturity Plans- Series 2- Plan B(1224 days)- Dividend -Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
153380,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - Growth,,,INF769K01OE3,fund_master.csv,2026-06-03T08:25:50Z
122999,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
143603,JM Low Duration Fund (Regular) - Daily IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
128591,Reliance Fixed Horizon Fund - XXVI- Series 5- Dividend payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140617,Mahindra Manulife Low Duration Fund - Direct Plan - Daily IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
124291,Sundaram Fixed Term Plan DY Direct Plan Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153381,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - IDCW,,,INF769K01OG8,fund_master.csv,2026-06-03T08:25:50Z
123000,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Direct Plan - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
128592,Reliance Fixed Horizon Fund - XXVI- Series 5- Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140618,Mahindra Manulife Low Duration Fund - Direct Plan - Weekly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
124292,Sundaram Fixed Term Plan DY Direct Plan Half Yearly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
105696,HDFC FMP 181D May 2007 - Wholesale Plan Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142112,Franklin India Fixed Maturity Plans- Series 2- Plan B(1224 days)- Growth- Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
143604,JM Low Duration Fund (Direct) - Daily IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
128598,HDFC FMP 390D March 2014 (1) - Direct Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140619,Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW,,,INF174V01309,fund_master.csv,2026-06-03T08:25:50Z
124293,Sundaram Fixed Term Plan DY Direct Plan Quarterly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
123001,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Direct Plan - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
153382,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - Growth,,,INF769K01OB9,fund_master.csv,2026-06-03T08:25:50Z
142113,Franklin India Fixed Maturity Plans - Series 2 - Plan B 1224 days - IDCW ,,,,fund_master.csv,2026-06-03T08:25:50Z
143605,JM Low Duration Fund (Regular) - Fortnightly IDCW ,,,,fund_master.csv,2026-06-03T08:25:50Z
105697,HDFC FMP 181D May 2007 - Wholesale Plan Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128599,HDFC FMP 390D March 2014 (1) - Direct Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140620,Mahindra Manulife Low Duration Fund - Regular Plan - Growth,,,INF174V01218,fund_master.csv,2026-06-03T08:25:50Z
124294,Sundaram Fixed Term Plan DY Regular Plan Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
123002,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
142114,Franklin India Fixed Maturity Plans- Series 2- Plan B(1224 days)- Quarterly Dividend - Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
143606,JM Low Duration Fund (Direct) - Fortnightly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
105698,HDFC FMP 367D MAY 2007 - Retail Plan Normal Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153383,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - IDCW,,,INF769K01OD5,fund_master.csv,2026-06-03T08:25:50Z
128600,HDFC FMP 390D March 2014 (1) - Direct Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140621,ICICI Prudential Fixed Maturity Plan - Series 80 - 1170 Days Plan I - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142115,Franklin India Fixed Maturity Plans- Series 2- Plan B(1224 days)- Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
124295,Sundaram Fixed Term Plan DY Regular Plan Half Yearly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
123003,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
143607,JM Low Duration Fund (Regular) - Growth Option,,,INF192K01AY5,fund_master.csv,2026-06-03T08:25:50Z
140622,ICICI Prudential Fixed Maturity Plan - Series 80 - 1170 Days Plan I - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153384,Mirae Asset BSE Select IPO ETF,,,INF769K01ON4,fund_master.csv,2026-06-03T08:25:50Z
105699,HDFC FMP 367D MAY 2007 - Wholesale Plan Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128601,HDFC FMP 390D March 2014 (1) - Direct Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124296,Sundaram Fixed Term Plan DY Regular Plan Quarterly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
142116,Franklin India Fixed Maturity Plans - Series 2 - Plan B 1224 days -QTR - IDCW ,,,,fund_master.csv,2026-06-03T08:25:50Z
153385,Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - Growth,,,INF769K01OK0,fund_master.csv,2026-06-03T08:25:50Z
123004,ICICI Prudential Nifty 100 ETF,,,INF109KC16V9,fund_master.csv,2026-06-03T08:25:50Z
140623,ICICI Prudential Fixed Maturity Plan - Series 80 - 1170 Days Plan I - Direct Plan - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
105700,HDFC FMP 367D MAY 2007 - Retail Plan Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124297,Sundaram Fixed Term Plan DZ Direct Plan Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
143608,JM Low Duration Fund (Regular) - Weekly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
128602,HDFC FMP 390D March 2014 (1) - Regular Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142117,Nippon India Fixed Horizon Fund XXXV- Series 12- Direct Plan-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140624,ICICI Prudential Fixed Maturity Plan - Series 80 - 1170 Days Plan I - Direct Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124298,Sundaram Fixed Term Plan DZ Direct Plan Half Yearly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
123005,Aditya Birla Sun Life Fixed Term Plan - Series HC (1099 days) - Direct Plan-Normal Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
153386,Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - IDCW,,,INF769K01OM6,fund_master.csv,2026-06-03T08:25:50Z
143609,JM Low Duration Fund - Bonus Option - Principal Units,,,INF192K01FJ5,fund_master.csv,2026-06-03T08:25:50Z
128603,HDFC FMP 390D March 2014 (1) - Regular Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
105701,HDFC FMP 367D MAY 2007 - Retail Plan Quaterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142118,NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 12 - DIRECT Plan - IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140631,Kotak FMP Series 199 - Regular Plan - Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124299,Sundaram Fixed Term Plan DZ Direct Plan Quarterly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
143610,JM Low Duration Fund (Direct) - Bonus Option - Principal Units,,,INF192K01FL1,fund_master.csv,2026-06-03T08:25:50Z
105702,HDFC FMP 367D MAY 2007 - Wholesale Plan Normal Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153387,Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - Growth,,,INF769K01OH6,fund_master.csv,2026-06-03T08:25:50Z
128604,HDFC FMP 390D March 2014 (1) - Regular Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142120,Nippon India Fixed Horizon Fund XXXV- Series 12- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123006,Aditya Birla Sun Life Fixed Term Plan - Series HC (1099 days) - Direct Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
124300,Sundaram Fixed Term Plan DZ Regular Plan Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
140632,Kotak FMP Series 199 - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143611,JM Low Duration Fund (Direct) - Weekly IDCW,,,,fund_master.csv,2026-06-03T08:25:50Z
105704,Templeton Quarterly Interval Plan - Plan B - Retail - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
128605,HDFC FMP 390D March 2014 (1) - Regular Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153388,Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - IDCW,,,INF769K01OJ2,fund_master.csv,2026-06-03T08:25:50Z
124301,Sundaram Fixed Term Plan DZ Regular Plan Half Yearly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
140634,Kotak FMP Series 199 - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128606,HDFC FMP 369D March 2014 (2) - Direct Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123007,Aditya Birla Sun Life Fixed Term Plan - Series HC (1099 days) - Direct Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105705,Templeton Quarterly Interval Plan - Plan B - Retail - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
142121,NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 13 - IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140635,UTI FTIF Series XXVI-III (1169 Days)- Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128607,HDFC FMP 369D March 2014 (2) - Direct Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123008,Aditya Birla Sun Life Fixed Term Plan - Series HC (1099 days) - Regular Plan-Normal Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
143612,JM Low Duration Fund (Direct) - Growth,,,INF192K01DW3,fund_master.csv,2026-06-03T08:25:50Z
105707,Templeton Quarterly Interval Plan - Plan B - Institutional - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
128608,HDFC FMP 369D March 2014 (2) - Direct Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142122,Nippon India Fixed Horizon Fund XXXV- Series 13- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143613,BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW,,,INF761K01EI2,fund_master.csv,2026-06-03T08:25:50Z
123009,Aditya Birla Sun Life Fixed Term Plan - Series HC (1099 days) - Regular Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
124302,Sundaram Fixed Term Plan DZ Regular Plan Quarterly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
153389,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-Growth,,,INF194KB1JL5,fund_master.csv,2026-06-03T08:25:50Z
105708,ICICI Prudential FMP series 38 - 3 Mths Plan B - Retail Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140636,UTI FTIF Series XXVI-III (1169 Days)- Direct Plan - Quarterly Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143614,BANK OF INDIA Arbitrage Fund Direct Plan Growth,,,INF761K01ED3,fund_master.csv,2026-06-03T08:25:50Z
123010,Aditya Birla Sun Life Fixed Term Plan - Series HC (1099 days) - Regular Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
142123,Nippon India Fixed Horizon Fund XXXV- Series 13- Direct Plan-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128609,HDFC FMP 369D March 2014 (2) - Regular Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124303,Motilal Oswal Ultra Short Term Fund Regular - IDCW Daily Reinvestment,,,,fund_master.csv,2026-06-03T08:25:50Z
140640,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123011,JPMorgan US Value Equity Offshore Fund - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143615,BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW,,,INF761K01EE1,fund_master.csv,2026-06-03T08:25:50Z
128610,HDFC FMP 369D March 2014 (2) - Regular Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124305,Motilal Oswal Ultra Short Term Fund Regular - IDCW Quarterly Payout/Reinvestment,,,INF247L01338,fund_master.csv,2026-06-03T08:25:50Z
142124,NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 13 - DIRECT Plan - IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153390,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-IDCW,,,INF194KB1JM3,fund_master.csv,2026-06-03T08:25:50Z
140641,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Annual Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123012,JPMorgan US Value Equity Offshore Fund - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143616,BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW,,,INF761K01EG6,fund_master.csv,2026-06-03T08:25:50Z
105709,ICICI Prudential FMP series 38 - 3 Mths Plan B - Retail Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142125,ICICI Prudential Fixed Maturity Plan - Series 82 - 1225 Days Plan B - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140642,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Quarterly Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124306,Motilal Oswal Ultra Short Term Fund Direct - IDCW Weekly Reinvestment,,,,fund_master.csv,2026-06-03T08:25:50Z
153391,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Regular Plan-Growth,,,INF194KB1JO9,fund_master.csv,2026-06-03T08:25:50Z
123013,IDFC FTP-S 24 (729 days) -Regular Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105710,ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
128611,HDFC FMP 369D March 2014 (2) - Regular Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143617,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW,,,INF761K01EB7,fund_master.csv,2026-06-03T08:25:50Z
142126,ICICI Prudential Fixed Maturity Plan - Series 82 - 1225 Days Plan B - Direct Plan Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140643,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Flexi Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153392,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Regular Plan-IDCW,,,INF194KB1JP6,fund_master.csv,2026-06-03T08:25:50Z
123015,IDFC FTP-S 24 (729 days) -Regular Plan_Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
105711,ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
128612,HDFC FMP 369D March 2014 (2) - Regular Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143618,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW,,,INF761K01DX3,fund_master.csv,2026-06-03T08:25:50Z
124308,Motilal Oswal Ultra Short Term Fund Direct Plan - IDCW Monthly Payout/Reinvestment,,,INF247L01395,fund_master.csv,2026-06-03T08:25:50Z
142129,ICICI Prudential Fixed Maturity Plan - Series 82 - 1225 Days Plan B - Direct Plan Quarterly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140644,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Maturity Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143619,BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW,,,INF761K01DZ8,fund_master.csv,2026-06-03T08:25:50Z
123016,IDFC FTP-S 24 (729 days) -Regular Plan_Half Yearly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
128613,HDFC FMP 369D March 2014 (2) - Direct Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124310,Motilal Oswal Ultra Short Term Fund Regular - IDCW Weekly Reinvestment,,,,fund_master.csv,2026-06-03T08:25:50Z
142130,ICICI Prudential Fixed Maturity Plan - Series 82 - 1225 Days Plan B - Quarterly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128614,DWS FIXED MATURITY PLAN - SERIES 60 - DIRECT PLAN -ANNUAL DIVIDEND,,,,fund_master.csv,2026-06-03T08:25:50Z
105712,ICICI Prudential FMP series 36 - 18 Mths Plan A - Retail Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143620,BANK OF INDIA Arbitrage Fund Regular Growth,,,INF761K01DW5,fund_master.csv,2026-06-03T08:25:50Z
123017,IDFC FTP-S 24 (729 days) -Regular Plan_Periodic Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
153393,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - IDCW,,,INF109K1A112,fund_master.csv,2026-06-03T08:25:50Z
128615,DWS FIXED MATURITY PLAN - SERIES 60 - DIRECT PLAN -GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
140645,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan C 1255 Days - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142131,ICICI Prudential Fixed Maturity Plan - Series 82 - 1225 Days Plan B - Half Yearly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
105713,ICICI Prudential FMP series 36 - 18 Mths Plan A - Retail Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143622,Kotak FMP Series 228 - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124311,Motilal Oswal Ultra Short Term Fund Direct - IDCW Fortnightly Reinvestment,,,,fund_master.csv,2026-06-03T08:25:50Z
153394,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Direct Plan - Growth,,,INF109K1A120,fund_master.csv,2026-06-03T08:25:50Z
128618,DWS FIXED MATURITY PLAN - SERIES 60 - REGULAR PLAN -REGULAR DIVIDEND,,,,fund_master.csv,2026-06-03T08:25:50Z
123018,IDFC FTP-S 24(729 days) -Direct Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105716,DBS Chola Fixed Maturity Plan - Series 7 (Quarterly Plan - III) - Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
153395,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Direct Plan - IDCW,,,INF109K1A146,fund_master.csv,2026-06-03T08:25:50Z
140646,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan C 1255 Days - Direct Plan - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143623,Kotak FMP Series 228-Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124312,Motilal Oswal Ultra Short Term Fund Direct - IDCW Quarterly Payout/Reinvestment,,,INF247L01403,fund_master.csv,2026-06-03T08:25:50Z
128619,DWS FIXED MATURITY PLAN- SERIES 60 - REGULAR PLAN -ANNUAL DIVIDEND,,,,fund_master.csv,2026-06-03T08:25:50Z
123020,IDFC FTP-S 24 (729 days) -Direct Plan_Periodic Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
105717,DBS Chola Fixed Maturity Plan - Series 7 (Quarterly Plan - III) - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
153396,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Growth,,,INF109K1A096,fund_master.csv,2026-06-03T08:25:50Z
124313,Motilal Oswal Ultra Short Term Fund Regular - IDCW Fortnightly Reinvestment,,,,fund_master.csv,2026-06-03T08:25:50Z
140647,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan C 1255 Days - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128621,DWS FIXED MATURITY PLAN - SERIES 60 - REGULAR PLAN -GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
123028,IDFC FTP -S 25 (729 days)_Regular Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
153397,ICICI Prudential Nifty EV & New Age Automotive ETF,,,INF109K1A153,fund_master.csv,2026-06-03T08:25:50Z
105718,Standard Chartered Fixed Maturity Plan - YS9 - Plan A - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
142132,ICICI Prudential Fixed Maturity Plan - Series 82 - 1225 Days Plan B - Direct Plan Half Yearly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
124315,Motilal Oswal Ultra Short Term Fund Regular - IDCW Monthly Payout/Reinvestment,,,INF247L01320,fund_master.csv,2026-06-03T08:25:50Z
140648,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan C 1255 Days - Direct Plan - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153398,Kotak Nifty Midcap 150 ETF,,,INF174KA1VW2,fund_master.csv,2026-06-03T08:25:50Z
128626,HDFC Banking and PSU Debt Fund - IDCW Option - Direct Plan,,,INF179KA1JA8,fund_master.csv,2026-06-03T08:25:50Z
123030,IDFC FTP -S 25 (729 days)_Direct Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
124316,Motilal Oswal Ultra Short Term Fund Direct - IDCW Daily Reinvestment,,,,fund_master.csv,2026-06-03T08:25:50Z
143624,Kotak FMP Series 228- Regular Plan  -Payout of Income Distribution cum capital withdrawal Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142133,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan IDCW Option,,,INF109KC1101,fund_master.csv,2026-06-03T08:25:50Z
140649,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan D 1247 Days - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
153399,KOTAK NIFTY MIDCAP 150 INDEX FUND-REGULAR PLAN-GROWTH,,,INF174KA1VT8,fund_master.csv,2026-06-03T08:25:50Z
128627,HDFC Banking and PSU Debt Fund - IDCW Option,,,INF179KA1JD2,fund_master.csv,2026-06-03T08:25:50Z
105719,Standard Chartered Fixed Maturity Plan - YS9 - Plan A - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
123031,DSP BlackRock FMP - Series 105 -12M (Maturity Date 04-Aug-2016) - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142134,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan Cumulative Option,,,INF109KC1093,fund_master.csv,2026-06-03T08:25:50Z
124317,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
140650,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan D 1247 Days - Direct Plan -  Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143625,Kotak FMP Series 229 - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
128628,HDFC Banking and PSU Debt Fund - Growth Option,,,INF179KA1JC4,fund_master.csv,2026-06-03T08:25:50Z
153400,KOTAK NIFTY MIDCAP 150 INDEX FUND-REGULAR PLAN-IDCW PAYOUT AND REINVESTMENT,,,INF174KA1VU6,fund_master.csv,2026-06-03T08:25:50Z
142135,ICICI Prudential Long Term Wealth Enhancement Fund - IDCW Option,,,INF109KC1085,fund_master.csv,2026-06-03T08:25:50Z
123032,DSP BlackRock FMP - Series 105 -12M (Maturity Date 04-Aug-2016) - Regular Plan - Dividend Payout - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
